BILLING_DOC,GPART,CONTRACT_ACCOUNT,PLAN_TYPE,BILLING_PERIOD,USAGE_UNITS,INVOICE_AMOUNT,CURRENCY,PAYMENT_STATUS,DUNNING_LEVEL,DUE_DATE
BILLDOC505656,BP100221,CA200220,ENTERPRISE,2024-11,36.16,10053.24,INR,OPEN,0,2024-11-22
BILLDOC505657,BP100221,CA200220,ENTERPRISE,2024-12,95.79,10142.69,INR,PAID,0,2024-12-22
BILLDOC505658,BP100221,CA200220,ENTERPRISE,2025-01,91.85,10136.77,INR,PAID,0,2025-01-22
BILLDOC505659,BP100221,CA200220,ENTERPRISE,2025-02,109.76,10163.64,INR,PAID,0,2025-02-22
BILLDOC505660,BP100221,CA200220,ENTERPRISE,2025-03,96.15,10143.23,INR,PAID,0,2025-03-22
BILLDOC505661,BP100221,CA200220,ENTERPRISE,2025-04,91.99,10136.99,INR,OPEN,0,2025-04-22
BILLDOC505662,BP100221,CA200220,ENTERPRISE,2025-05,55.52,10082.27,INR,OPEN,0,2025-05-22
BILLDOC505663,BP100221,CA200220,ENTERPRISE,2025-06,76.5,10113.75,INR,OPEN,0,2025-06-22
BILLDOC505664,BP100221,CA200220,ENTERPRISE,2025-07,111.92,10166.87,INR,PAID,0,2025-07-22
BILLDOC505665,BP100221,CA200220,ENTERPRISE,2025-08,142.9,10213.35,INR,PAID,0,2025-08-22
BILLDOC505666,BP100221,CA200220,ENTERPRISE,2025-09,97.56,10145.34,INR,OPEN,0,2025-09-22
BILLDOC505667,BP100221,CA200220,ENTERPRISE,2025-10,108.2,10161.29,INR,PAID,0,2025-10-22
BILLDOC505668,BP100221,CA200220,ENTERPRISE,2025-11,123.81,10184.72,INR,OPEN,0,2025-11-22
BILLDOC505669,BP100221,CA200220,ENTERPRISE,2025-12,79.73,10118.59,INR,OPEN,0,2025-12-22
BILLDOC505670,BP100221,CA200220,ENTERPRISE,2026-01,109.17,10162.76,INR,PAID,0,2026-01-22
BILLDOC505671,BP100221,CA200220,ENTERPRISE,2026-02,81.49,10121.23,INR,OPEN,0,2026-02-22
BILLDOC505672,BP100221,CA200220,ENTERPRISE,2026-03,121.62,10181.43,INR,PAID,0,2026-03-22
BILLDOC505673,BP100221,CA200220,ENTERPRISE,2026-04,103.79,10154.68,INR,OPEN,0,2026-04-22
BILLDOC505674,BP100221,CA200220,ENTERPRISE,2026-05,107.46,10160.19,INR,PAID,0,2026-05-22
BILLDOC505675,BP100221,CA200220,ENTERPRISE,2026-06,80.44,10119.65,INR,PAID,0,2026-06-22
BILLDOC505676,BP100222,CA200221,ENTERPRISE,2024-02,117.68,10175.51,INR,PAID,0,2024-02-22
BILLDOC505677,BP100222,CA200221,ENTERPRISE,2024-03,152.12,10227.18,INR,OVERDUE,0,2024-03-22
BILLDOC505678,BP100222,CA200221,ENTERPRISE,2024-04,74.8,59080.68,INR,OPEN,0,2024-04-22
BILLDOC505679,BP100222,CA200221,ENTERPRISE,2024-05,91.51,10136.26,INR,PAID,0,2024-05-22
BILLDOC505680,BP100222,CA200221,ENTERPRISE,2024-06,105.79,10157.69,INR,PAID,0,2024-06-22
BILLDOC505681,BP100222,CA200221,ENTERPRISE,2024-07,119.66,10178.49,INR,OVERDUE,1,2024-07-22
BILLDOC505682,BP100222,CA200221,ENTERPRISE,2024-08,86.01,10128.02,INR,PAID,0,2024-08-22
BILLDOC505683,BP100222,CA200221,ENTERPRISE,2024-09,29.17,10042.76,INR,PAID,0,2024-09-22
BILLDOC505684,BP100222,CA200221,ENTERPRISE,2024-10,133.98,10199.97,INR,OVERDUE,0,2024-10-22
BILLDOC505685,BP100222,CA200221,ENTERPRISE,2024-11,119.01,10177.52,INR,PAID,0,2024-11-22
BILLDOC505686,BP100222,CA200221,ENTERPRISE,2024-12,56.43,10083.64,INR,PAID,0,2024-12-22
BILLDOC505687,BP100222,CA200221,ENTERPRISE,2025-01,84.81,10126.22,INR,PAID,0,2025-01-22
BILLDOC505688,BP100222,CA200221,ENTERPRISE,2025-02,139.2,10207.81,INR,PAID,0,2025-02-22
BILLDOC505689,BP100222,CA200221,ENTERPRISE,2025-03,136.19,10203.29,INR,PAID,0,2025-03-22
BILLDOC505690,BP100222,CA200221,ENTERPRISE,2025-04,123.47,10184.2,INR,PAID,0,2025-04-22
BILLDOC505691,BP100222,CA200221,ENTERPRISE,2025-05,95.6,10142.4,INR,PAID,0,2025-05-22
BILLDOC505692,BP100222,CA200221,ENTERPRISE,2025-06,102.07,10152.11,INR,PAID,0,2025-06-22
BILLDOC505693,BP100222,CA200221,ENTERPRISE,2025-07,96.73,10144.09,INR,OPEN,0,2025-07-22
BILLDOC505694,BP100222,CA200221,ENTERPRISE,2025-08,128.21,10191.31,INR,PAID,0,2025-08-22
BILLDOC505695,BP100222,CA200221,ENTERPRISE,2025-09,78.1,10116.16,INR,PAID,0,2025-09-22
BILLDOC505696,BP100222,CA200221,ENTERPRISE,2025-10,79.86,10118.78,INR,PAID,0,2025-10-22
BILLDOC505697,BP100222,CA200221,ENTERPRISE,2025-11,125.26,10186.89,INR,PAID,0,2025-11-22
BILLDOC505698,BP100222,CA200221,ENTERPRISE,2025-12,98.89,10147.34,INR,PAID,0,2025-12-22
BILLDOC505699,BP100222,CA200221,ENTERPRISE,2026-01,134.46,10200.69,INR,OPEN,0,2026-01-22
BILLDOC505700,BP100222,CA200221,ENTERPRISE,2026-02,83.21,10123.82,INR,PAID,0,2026-02-22
BILLDOC505701,BP100222,CA200221,ENTERPRISE,2026-03,98.63,10146.95,INR,OVERDUE,0,2026-03-22
BILLDOC505702,BP100222,CA200221,ENTERPRISE,2026-04,76.94,10114.41,INR,PAID,0,2026-04-22
BILLDOC505703,BP100222,CA200221,ENTERPRISE,2026-05,100.18,10149.28,INR,PAID,0,2026-05-22
BILLDOC505704,BP100222,CA200221,ENTERPRISE,2026-06,63.04,10093.55,INR,PAID,0,2026-06-22
BILLDOC505705,BP100223,CA200222,BASIC,2024-03,87.81,542.9,INR,PAID,0,2024-03-22
BILLDOC505706,BP100223,CA200222,BASIC,2024-04,64.09,531.05,INR,PAID,0,2024-04-22
BILLDOC505707,BP100223,CA200222,BASIC,2024-05,117.35,557.67,INR,OPEN,0,2024-05-22
BILLDOC505708,BP100223,CA200222,BASIC,2024-06,117.91,557.96,INR,PAID,0,2024-06-22
BILLDOC505709,BP100223,CA200222,BASIC,2024-07,56.74,527.37,INR,OVERDUE,0,2024-07-22
BILLDOC505710,BP100223,CA200222,BASIC,2024-08,133.35,2491.91,INR,PAID,0,2024-08-22
BILLDOC505711,BP100223,CA200222,BASIC,2024-09,162.44,580.22,INR,PAID,0,2024-09-22
BILLDOC505712,BP100223,CA200222,BASIC,2024-10,101.15,549.58,INR,PAID,0,2024-10-22
BILLDOC505713,BP100223,CA200222,BASIC,2024-11,83.97,540.99,INR,PAID,0,2024-11-22
BILLDOC505714,BP100223,CA200222,BASIC,2024-12,170.61,584.3,INR,PAID,0,2024-12-22
BILLDOC505715,BP100223,CA200222,BASIC,2025-01,67.03,532.51,INR,PAID,0,2025-01-22
BILLDOC505716,BP100223,CA200222,BASIC,2025-02,100.5,549.25,INR,OPEN,0,2025-02-22
BILLDOC505717,BP100223,CA200222,BASIC,2025-03,104.49,551.25,INR,OPEN,0,2025-03-22
BILLDOC505718,BP100223,CA200222,BASIC,2025-04,133.63,565.81,INR,PAID,0,2025-04-22
BILLDOC505719,BP100223,CA200222,BASIC,2025-05,108.99,553.5,INR,PAID,0,2025-05-22
BILLDOC505720,BP100223,CA200222,BASIC,2025-06,87.53,542.77,INR,PAID,0,2025-06-22
BILLDOC505721,BP100223,CA200222,BASIC,2025-07,76.22,537.11,INR,OVERDUE,0,2025-07-22
BILLDOC505722,BP100223,CA200222,BASIC,2025-08,91.45,544.73,INR,PAID,0,2025-08-22
BILLDOC505723,BP100223,CA200222,BASIC,2025-09,74.83,536.41,INR,PAID,0,2025-09-22
BILLDOC505724,BP100223,CA200222,BASIC,2025-10,101.2,549.6,INR,PAID,0,2025-10-22
BILLDOC505725,BP100223,CA200222,BASIC,2025-11,85.9,541.95,INR,OVERDUE,0,2025-11-22
BILLDOC505726,BP100223,CA200222,BASIC,2025-12,62.65,530.32,INR,PAID,0,2025-12-22
BILLDOC505727,BP100223,CA200222,BASIC,2026-01,131.38,564.69,INR,PAID,0,2026-01-22
BILLDOC505728,BP100223,CA200222,BASIC,2026-02,87.56,2459.75,INR,PAID,0,2026-02-22
BILLDOC505729,BP100223,CA200222,BASIC,2026-03,68.3,533.15,INR,OPEN,0,2026-03-22
BILLDOC505730,BP100223,CA200222,BASIC,2026-04,95.79,546.9,INR,PAID,0,2026-04-22
BILLDOC505731,BP100223,CA200222,BASIC,2026-05,101.71,549.85,INR,OVERDUE,0,2026-05-22
BILLDOC505732,BP100223,CA200222,BASIC,2026-06,56.34,2248.33,INR,OPEN,0,2026-06-22
BILLDOC505733,BP100224,CA200223,BASIC,2024-06,108.29,553.15,INR,PAID,0,2024-06-22
BILLDOC505734,BP100224,CA200223,BASIC,2024-07,73.82,535.91,INR,PAID,0,2024-07-22
BILLDOC505735,BP100224,CA200223,BASIC,2024-08,142.78,570.39,INR,OVERDUE,3,2024-08-22
BILLDOC505736,BP100224,CA200223,BASIC,2024-09,113.1,555.55,INR,PAID,0,2024-09-22
BILLDOC505737,BP100224,CA200223,BASIC,2024-10,90.0,544.0,INR,PAID,0,2024-10-22
BILLDOC505738,BP100224,CA200223,BASIC,2024-11,81.37,539.69,INR,PAID,0,2024-11-22
BILLDOC505739,BP100224,CA200223,BASIC,2024-12,97.38,547.69,INR,OVERDUE,1,2024-12-22
BILLDOC505740,BP100224,CA200223,BASIC,2025-01,115.32,556.66,INR,PAID,0,2025-01-22
BILLDOC505741,BP100224,CA200223,BASIC,2025-02,99.36,548.68,INR,PAID,0,2025-02-22
BILLDOC505742,BP100224,CA200223,BASIC,2025-03,94.57,546.29,INR,PAID,0,2025-03-22
BILLDOC505743,BP100224,CA200223,BASIC,2025-04,101.46,549.73,INR,PAID,0,2025-04-22
BILLDOC505744,BP100224,CA200223,BASIC,2025-05,84.9,541.45,INR,PAID,0,2025-05-22
BILLDOC505745,BP100224,CA200223,BASIC,2025-06,91.42,2.42,INR,PAID,0,2025-06-22
BILLDOC505746,BP100224,CA200223,BASIC,2025-07,47.86,522.93,INR,PAID,0,2025-07-22
BILLDOC505747,BP100224,CA200223,BASIC,2025-08,124.34,561.17,INR,PAID,0,2025-08-22
BILLDOC505748,BP100224,CA200223,BASIC,2025-09,107.47,552.73,INR,PAID,0,2025-09-22
BILLDOC505749,BP100224,CA200223,BASIC,2025-10,80.66,539.33,INR,PAID,0,2025-10-22
BILLDOC505750,BP100224,CA200223,BASIC,2025-11,147.47,572.73,INR,PAID,0,2025-11-22
BILLDOC505751,BP100224,CA200223,BASIC,2025-12,102.18,550.09,INR,OPEN,0,2025-12-22
BILLDOC505752,BP100224,CA200223,BASIC,2026-01,74.1,536.05,INR,OVERDUE,0,2026-01-22
BILLDOC505753,BP100224,CA200223,BASIC,2026-02,121.42,559.71,INR,PAID,0,2026-02-22
BILLDOC505754,BP100224,CA200223,BASIC,2026-03,109.95,553.98,INR,PAID,0,2026-03-22
BILLDOC505755,BP100224,CA200223,BASIC,2026-04,109.86,553.93,INR,PAID,0,2026-04-22
BILLDOC505756,BP100224,CA200223,BASIC,2026-05,89.36,543.68,INR,PAID,0,2026-05-22
BILLDOC505757,BP100224,CA200223,BASIC,2026-06,111.26,554.63,INR,PAID,0,2026-06-22
BILLDOC505758,BP100225,CA200224,BASIC,2024-02,93.46,545.73,INR,OVERDUE,0,2024-02-22
BILLDOC505759,BP100225,CA200224,BASIC,2024-03,113.9,555.95,INR,OPEN,0,2024-03-22
BILLDOC505760,BP100225,CA200224,BASIC,2024-04,52.38,525.19,INR,PAID,0,2024-04-22
BILLDOC505761,BP100225,CA200224,BASIC,2024-05,89.15,543.58,INR,OVERDUE,0,2024-05-22
BILLDOC505762,BP100225,CA200224,BASIC,2024-05,89.15,543.58,INR,OVERDUE,0,2024-05-22
BILLDOC505763,BP100225,CA200224,BASIC,2024-06,143.05,570.53,INR,PAID,0,2024-06-22
BILLDOC505764,BP100225,CA200224,BASIC,2024-07,80.82,539.41,INR,OVERDUE,2,2024-07-22
BILLDOC505765,BP100225,CA200224,BASIC,2024-08,84.9,541.45,INR,PAID,0,2024-08-22
BILLDOC505766,BP100225,CA200224,BASIC,2024-09,88.8,543.4,INR,PAID,0,2024-09-22
BILLDOC505767,BP100225,CA200224,BASIC,2024-10,69.63,533.81,INR,PAID,0,2024-10-22
BILLDOC505768,BP100225,CA200224,BASIC,2024-11,44.79,521.4,INR,PAID,0,2024-11-22
BILLDOC505769,BP100225,CA200224,BASIC,2024-12,94.24,546.12,INR,PAID,0,2024-12-22
BILLDOC505770,BP100225,CA200224,BASIC,2025-01,103.4,550.7,INR,OPEN,0,2025-01-22
BILLDOC505771,BP100225,CA200224,BASIC,2025-02,98.69,3378.61,INR,PAID,0,2025-02-22
BILLDOC505772,BP100225,CA200224,BASIC,2025-03,96.38,547.19,INR,OVERDUE,0,2025-03-22
BILLDOC505773,BP100225,CA200224,BASIC,2025-04,101.08,549.54,INR,PAID,0,2025-04-22
BILLDOC505774,BP100225,CA200224,BASIC,2025-05,125.57,561.79,INR,PAID,0,2025-05-22
BILLDOC505775,BP100225,CA200224,BASIC,2025-06,95.24,546.62,INR,PAID,0,2025-06-22
BILLDOC505776,BP100225,CA200224,BASIC,2025-07,85.65,541.82,INR,OPEN,0,2025-07-22
BILLDOC505777,BP100225,CA200224,BASIC,2025-08,92.97,545.49,INR,PAID,0,2025-08-22
BILLDOC505778,BP100225,CA200224,BASIC,2025-09,114.48,556.24,INR,OPEN,0,2025-09-22
BILLDOC505779,BP100225,CA200224,BASIC,2025-10,135.3,566.65,INR,PAID,0,2025-10-22
BILLDOC505780,BP100225,CA200224,BASIC,2025-11,84.3,541.15,INR,OVERDUE,0,2025-11-22
BILLDOC505781,BP100225,CA200224,BASIC,2025-12,102.47,550.24,INR,PAID,0,2025-12-22
BILLDOC505782,BP100225,CA200224,BASIC,2026-01,108.46,553.23,INR,PAID,0,2026-01-22
BILLDOC505783,BP100225,CA200224,BASIC,2026-02,75.19,536.59,INR,PAID,0,2026-02-22
BILLDOC505784,BP100225,CA200224,BASIC,2026-03,100.51,549.26,INR,PAID,0,2026-03-22
BILLDOC505785,BP100225,CA200224,BASIC,2026-04,63.36,530.68,INR,OPEN,0,2026-04-22
BILLDOC505786,BP100225,CA200224,BASIC,2026-05,55.77,526.89,INR,PAID,0,2026-05-22
BILLDOC505787,BP100225,CA200224,BASIC,2026-06,109.17,553.58,INR,PAID,0,2026-06-22
BILLDOC505788,BP100226,CA200225,PREMIUM,2024-05,90.4,4107.48,INR,PAID,0,2024-05-22
BILLDOC505789,BP100226,CA200225,PREMIUM,2024-06,105.06,4125.07,INR,PAID,0,2024-06-22
BILLDOC505790,BP100226,CA200225,PREMIUM,2024-07,99.55,4118.46,INR,PAID,0,2024-07-22
BILLDOC505791,BP100226,CA200225,PREMIUM,2024-08,75.59,4089.71,INR,PAID,0,2024-08-22
BILLDOC505792,BP100226,CA200225,PREMIUM,2024-09,98.87,4117.64,INR,OPEN,0,2024-09-22
BILLDOC505793,BP100226,CA200225,PREMIUM,2024-10,69.17,4082.01,INR,PAID,0,2024-10-22
BILLDOC505794,BP100226,CA200225,PREMIUM,2024-11,134.77,4160.73,INR,PAID,0,2024-11-22
BILLDOC505795,BP100226,CA200225,PREMIUM,2024-12,66.1,4078.32,INR,OPEN,0,2024-12-22
BILLDOC505796,BP100226,CA200225,PREMIUM,2025-01,95.11,4113.13,INR,OVERDUE,1,2025-01-22
BILLDOC505797,BP100226,CA200225,PREMIUM,2025-02,73.94,4087.73,INR,PAID,0,2025-02-22
BILLDOC505798,BP100226,CA200225,PREMIUM,2025-03,114.26,4136.11,INR,PAID,0,2025-03-22
BILLDOC505799,BP100226,CA200225,PREMIUM,2025-04,91.71,-459.19,INR,OPEN,0,2025-04-22
BILLDOC505800,BP100226,CA200225,PREMIUM,2025-05,87.03,4103.44,INR,OVERDUE,0,2025-05-22
BILLDOC505801,BP100226,CA200225,PREMIUM,2025-06,121.33,4144.6,INR,PAID,0,2025-06-22
BILLDOC505802,BP100226,CA200225,PREMIUM,2025-07,100.74,4119.88,INR,PAID,0,2025-07-22
BILLDOC505803,BP100226,CA200225,PREMIUM,2025-08,112.92,4134.5,INR,PAID,0,2025-08-22
BILLDOC505804,BP100226,CA200225,PREMIUM,2025-09,75.47,4089.56,INR,PAID,0,2025-09-22
BILLDOC505805,BP100226,CA200225,PREMIUM,2025-10,64.88,4076.86,INR,OVERDUE,1,2025-10-22
BILLDOC505806,BP100226,CA200225,PREMIUM,2025-11,102.68,4122.22,INR,PAID,0,2025-11-22
BILLDOC505807,BP100226,CA200225,PREMIUM,2025-12,92.03,4109.43,INR,PAID,0,2025-12-22
BILLDOC505808,BP100226,CA200225,PREMIUM,2026-01,115.66,4137.79,INR,PAID,0,2026-01-22
BILLDOC505809,BP100226,CA200225,PREMIUM,2026-02,98.0,4116.6,INR,PAID,0,2026-02-22
BILLDOC505810,BP100226,CA200225,PREMIUM,2026-03,105.13,4125.15,INR,PAID,0,2026-03-22
BILLDOC505811,BP100226,CA200225,PREMIUM,2026-04,59.42,4070.3,INR,PAID,0,2026-04-22
BILLDOC505812,BP100226,CA200225,PREMIUM,2026-05,147.21,4175.65,INR,PAID,0,2026-05-22
BILLDOC505813,BP100226,CA200225,PREMIUM,2026-06,95.89,4114.07,INR,PAID,0,2026-06-22
BILLDOC505814,BP100227,CA200226,STANDARD,2024-03,117.44,1592.95,INR,PAID,0,2024-03-22
BILLDOC505815,BP100227,CA200226,STANDARD,2024-04,79.1,1562.28,INR,PAID,0,2024-04-22
BILLDOC505816,BP100227,CA200226,STANDARD,2024-05,107.7,1585.16,INR,OVERDUE,0,2024-05-22
BILLDOC505817,BP100227,CA200226,STANDARD,2024-06,67.43,11076.87,INR,OVERDUE,2,2024-06-22
BILLDOC505818,BP100227,CA200226,STANDARD,2024-07,111.3,1588.04,INR,OPEN,0,2024-07-22
BILLDOC505819,BP100227,CA200226,STANDARD,2024-08,91.1,1571.88,INR,PAID,0,2024-08-22
BILLDOC505820,BP100227,CA200226,STANDARD,2024-09,100.73,1579.58,INR,PAID,0,2024-09-22
BILLDOC505821,BP100227,CA200226,STANDARD,2024-10,117.45,1592.96,INR,PAID,0,2024-10-22
BILLDOC505822,BP100227,CA200226,STANDARD,2024-11,69.19,1554.35,INR,PAID,0,2024-11-22
BILLDOC505823,BP100227,CA200226,STANDARD,2024-12,82.89,-159.42,INR,PAID,0,2024-12-22
BILLDOC505824,BP100227,CA200226,STANDARD,2025-01,111.43,1588.15,INR,PAID,0,2025-01-22
BILLDOC505825,BP100227,CA200226,STANDARD,2025-02,152.46,1620.96,INR,PAID,0,2025-02-22
BILLDOC505826,BP100227,CA200226,STANDARD,2025-03,96.55,1576.24,INR,OVERDUE,0,2025-03-22
BILLDOC505827,BP100227,CA200226,STANDARD,2025-04,114.78,1590.82,INR,PAID,0,2025-04-22
BILLDOC505828,BP100227,CA200226,STANDARD,2025-05,97.33,1576.86,INR,PAID,0,2025-05-22
BILLDOC505829,BP100227,CA200226,STANDARD,2025-06,148.56,1617.84,INR,PAID,0,2025-06-22
BILLDOC505830,BP100227,CA200226,STANDARD,2025-07,56.32,1544.06,INR,OVERDUE,0,2025-07-22
BILLDOC505831,BP100227,CA200226,STANDARD,2025-08,102.37,1580.89,INR,OVERDUE,0,2025-08-22
BILLDOC505832,BP100227,CA200226,STANDARD,2025-09,59.36,1546.49,INR,PAID,0,2025-09-22
BILLDOC505833,BP100227,CA200226,STANDARD,2025-10,37.34,1528.87,INR,PAID,0,2025-10-22
BILLDOC505834,BP100227,CA200226,STANDARD,2025-11,107.44,1584.95,INR,PAID,0,2025-11-22
BILLDOC505835,BP100227,CA200226,STANDARD,2025-12,103.49,1581.79,INR,PAID,0,2025-12-22
BILLDOC505836,BP100227,CA200226,STANDARD,2026-01,92.88,1573.3,INR,OPEN,0,2026-01-22
BILLDOC505837,BP100227,CA200226,STANDARD,2026-02,97.35,1576.88,INR,OPEN,0,2026-02-22
BILLDOC505838,BP100227,CA200226,STANDARD,2026-03,177.46,1640.97,INR,OVERDUE,0,2026-03-22
BILLDOC505839,BP100227,CA200226,STANDARD,2026-04,93.55,1573.84,INR,OPEN,0,2026-04-22
BILLDOC505840,BP100227,CA200226,STANDARD,2026-05,112.75,1589.2,INR,PAID,0,2026-05-22
BILLDOC505841,BP100227,CA200226,STANDARD,2026-06,83.77,1566.01,INR,OPEN,0,2026-06-22
BILLDOC505842,BP100228,CA200227,BASIC,2024-06,107.38,552.69,INR,PAID,0,2024-06-22
BILLDOC505843,BP100228,CA200227,BASIC,2024-07,94.04,546.02,INR,PAID,0,2024-07-22
BILLDOC505844,BP100228,CA200227,BASIC,2024-08,89.74,2674.14,INR,PAID,0,2024-08-22
BILLDOC505845,BP100228,CA200227,BASIC,2024-09,145.47,571.74,INR,PAID,0,2024-09-22
BILLDOC505846,BP100228,CA200227,BASIC,2024-10,129.43,2362.56,INR,PAID,0,2024-10-22
BILLDOC505847,BP100228,CA200227,BASIC,2024-11,103.42,550.71,INR,PAID,0,2024-11-22
BILLDOC505848,BP100228,CA200227,BASIC,2024-12,42.39,520.2,INR,OVERDUE,0,2024-12-22
BILLDOC505849,BP100228,CA200227,BASIC,2025-01,90.97,544.49,INR,OVERDUE,1,2025-01-22
BILLDOC505850,BP100228,CA200227,BASIC,2025-02,167.58,582.79,INR,PAID,0,2025-02-22
BILLDOC505851,BP100228,CA200227,BASIC,2025-03,94.23,546.12,INR,PAID,0,2025-03-22
BILLDOC505852,BP100228,CA200227,BASIC,2025-04,127.58,562.79,INR,PAID,0,2025-04-22
BILLDOC505853,BP100228,CA200227,BASIC,2025-05,136.05,567.02,INR,OPEN,0,2025-05-22
BILLDOC505854,BP100228,CA200227,BASIC,2025-06,105.47,551.74,INR,PAID,0,2025-06-22
BILLDOC505855,BP100228,CA200227,BASIC,2025-07,78.95,538.48,INR,PAID,0,2025-07-22
BILLDOC505856,BP100228,CA200227,BASIC,2025-08,39.12,518.56,INR,PAID,0,2025-08-22
BILLDOC505857,BP100228,CA200227,BASIC,2025-09,117.1,557.55,INR,PAID,0,2025-09-22
BILLDOC505858,BP100228,CA200227,BASIC,2025-10,79.63,538.82,INR,PAID,0,2025-10-22
BILLDOC505859,BP100228,CA200227,BASIC,2025-11,104.4,551.2,INR,OVERDUE,1,2025-11-22
BILLDOC505860,BP100228,CA200227,BASIC,2025-12,68.75,533.38,INR,PAID,0,2025-12-22
BILLDOC505861,BP100228,CA200227,BASIC,2026-01,93.37,545.68,INR,PAID,0,2026-01-22
BILLDOC505862,BP100228,CA200227,BASIC,2026-02,100.84,549.42,INR,PAID,0,2026-02-22
BILLDOC505863,BP100228,CA200227,BASIC,2026-03,106.71,552.36,INR,OPEN,0,2026-03-22
BILLDOC505864,BP100228,CA200227,BASIC,2026-04,72.13,535.06,INR,OVERDUE,0,2026-04-22
BILLDOC505865,BP100228,CA200227,BASIC,2026-05,129.92,563.96,INR,PAID,0,2026-05-22
BILLDOC505866,BP100228,CA200227,BASIC,2026-06,85.08,541.54,INR,OVERDUE,0,2026-06-22
BILLDOC505867,BP100229,CA200228,STANDARD,2024-03,58.14,1545.51,INR,OPEN,0,2024-03-22
BILLDOC505868,BP100229,CA200228,STANDARD,2024-04,97.27,1576.82,INR,PAID,0,2024-04-22
BILLDOC505869,BP100229,CA200228,STANDARD,2024-05,100.86,1579.69,INR,OPEN,0,2024-05-22
BILLDOC505870,BP100229,CA200228,STANDARD,2024-06,104.01,1582.21,INR,PAID,0,2024-06-22
BILLDOC505871,BP100229,CA200228,STANDARD,2024-07,134.05,1606.24,INR,PAID,0,2024-07-22
BILLDOC505872,BP100229,CA200228,STANDARD,2024-08,94.09,1574.27,INR,PAID,0,2024-08-22
BILLDOC505873,BP100229,CA200228,STANDARD,2024-09,97.01,1576.61,INR,OPEN,0,2024-09-22
BILLDOC505874,BP100229,CA200228,STANDARD,2024-10,72.42,1556.94,INR,PAID,0,2024-10-22
BILLDOC505875,BP100229,CA200228,STANDARD,2024-11,120.51,1595.41,INR,OPEN,0,2024-11-22
BILLDOC505876,BP100229,CA200228,STANDARD,2024-12,104.61,1582.69,INR,PAID,0,2024-12-22
BILLDOC505877,BP100229,CA200228,STANDARD,2025-01,89.5,4.57,INR,OPEN,0,2025-01-22
BILLDOC505878,BP100229,CA200228,STANDARD,2025-02,52.38,1540.91,INR,PAID,0,2025-02-22
BILLDOC505879,BP100229,CA200228,STANDARD,2025-03,136.11,1607.89,INR,PAID,0,2025-03-22
BILLDOC505880,BP100229,CA200228,STANDARD,2025-04,69.31,1554.45,INR,OPEN,0,2025-04-22
BILLDOC505881,BP100229,CA200228,STANDARD,2025-05,85.22,1567.17,INR,PAID,0,2025-05-22
BILLDOC505882,BP100229,CA200228,STANDARD,2025-06,108.96,1586.17,INR,PAID,0,2025-06-22
BILLDOC505883,BP100229,CA200228,STANDARD,2025-07,70.09,1555.07,INR,OPEN,0,2025-07-22
BILLDOC505884,BP100229,CA200228,STANDARD,2025-07,70.09,1555.07,INR,OPEN,0,2025-07-22
BILLDOC505885,BP100229,CA200228,STANDARD,2025-08,62.66,1549.13,INR,PAID,0,2025-08-22
BILLDOC505886,BP100229,CA200228,STANDARD,2025-09,46.9,1536.52,INR,OPEN,0,2025-09-22
BILLDOC505887,BP100229,CA200228,STANDARD,2025-10,118.02,1593.42,INR,PAID,0,2025-10-22
BILLDOC505888,BP100229,CA200228,STANDARD,2025-11,86.37,1568.1,INR,PAID,0,2025-11-22
BILLDOC505889,BP100229,CA200228,STANDARD,2025-12,173.18,1637.55,INR,PAID,0,2025-12-22
BILLDOC505890,BP100229,CA200228,STANDARD,2026-01,75.14,1559.11,INR,PAID,0,2026-01-22
BILLDOC505891,BP100229,CA200228,STANDARD,2026-02,76.96,1560.57,INR,OVERDUE,3,2026-02-22
BILLDOC505892,BP100229,CA200228,STANDARD,2026-03,85.87,1567.69,INR,PAID,0,2026-03-22
BILLDOC505893,BP100229,CA200228,STANDARD,2026-04,106.08,1583.86,INR,PAID,0,2026-04-22
BILLDOC505894,BP100229,CA200228,STANDARD,2026-05,88.24,1569.6,INR,PAID,0,2026-05-22
BILLDOC505895,BP100229,CA200228,STANDARD,2026-06,115.31,1591.25,INR,PAID,0,2026-06-22
BILLDOC505896,BP100230,CA200229,PREMIUM,2024-03,75.54,3.32,INR,PAID,0,2024-03-22
BILLDOC505897,BP100230,CA200229,PREMIUM,2024-04,65.46,4077.55,INR,PAID,0,2024-04-22
BILLDOC505898,BP100230,CA200229,PREMIUM,2024-05,55.04,21384.95,INR,PAID,0,2024-05-22
BILLDOC505899,BP100230,CA200229,PREMIUM,2024-06,44.41,4052.29,INR,PAID,0,2024-06-22
BILLDOC505900,BP100230,CA200229,PREMIUM,2024-07,87.05,4103.46,INR,OPEN,0,2024-07-22
BILLDOC505901,BP100230,CA200229,PREMIUM,2024-08,92.48,4109.97,INR,PAID,0,2024-08-22
BILLDOC505902,BP100230,CA200229,PREMIUM,2024-09,84.21,4100.06,INR,PAID,0,2024-09-22
BILLDOC505903,BP100230,CA200229,PREMIUM,2024-10,131.09,4156.3,INR,PAID,0,2024-10-22
BILLDOC505904,BP100230,CA200229,PREMIUM,2024-11,130.7,4155.84,INR,OPEN,0,2024-11-22
BILLDOC505905,BP100230,CA200229,PREMIUM,2024-12,91.63,4108.96,INR,PAID,0,2024-12-22
